Order_ID,Product_ID,User_ID,Order_Date,Return_Date,Product_Category,Product_Price,Order_Quantity,Return_Reason,Return_Status,Days_to_Return,User_Age,User_Gender,User_Location,Payment_Method,Shipping_Method,Discount_Applied,is_returned,return_probability,predicted_return
ORD00003186,PROD00003186,USER00003186,2023-12-19,,Electronics,465.34,1,,Not Returned,,30,Male,City73,Debit Card,Express,38.46,0,0.5278652370318084,1
ORD00003188,PROD00003188,USER00003188,2024-02-02,,Home,182.24,1,,Not Returned,,40,Male,City91,Credit Card,Next-Day,39.09,0,0.5330240693890916,1
ORD00003189,PROD00003189,USER00003189,2023-01-21,2023-10-29,Toys,171.15,3,Wrong item,Returned,281.0,43,Female,City8,Credit Card,Express,32.21,1,0.5228536907575895,1
ORD00003190,PROD00003190,USER00003190,2024-04-29,,Books,217.56,2,,Not Returned,,56,Female,City97,Debit Card,Express,18.15,0,0.518023477712648,1
ORD00003191,PROD00003191,USER00003191,2023-04-01,2023-06-04,Electronics,328.51,5,Not as described,Returned,64.0,44,Female,City88,Credit Card,Next-Day,8.97,1,0.5026133355582225,1
ORD00003192,PROD00003192,USER00003192,2023-05-27,,Toys,169.4,2,,Not Returned,,69,Male,City6,Credit Card,Express,46.77,0,0.5187605398437185,1
ORD00003194,PROD00003194,USER00003194,2024-02-19,,Home,374.27,2,,Not Returned,,18,Male,City83,Credit Card,Standard,36.71,0,0.5332167278580399,1
ORD00003198,PROD00003198,USER00003198,2023-02-05,,Books,42.92,4,,Not Returned,,37,Male,City9,Gift Card,Standard,23.73,0,0.5364528000690614,1
ORD00003199,PROD00003199,USER00003199,2023-04-12,2023-03-03,Clothing,290.55,1,Wrong item,Returned,-40.0,57,Male,City45,Credit Card,Standard,49.76,1,0.5344944903142187,1
ORD00003204,PROD00003204,USER00003204,2024-02-20,,Clothing,398.33,1,,Not Returned,,45,Male,City80,Gift Card,Next-Day,47.05,0,0.5338615733267644,1
ORD00003205,PROD00003205,USER00003205,2024-07-14,2024-10-26,Electronics,439.45,2,Defective,Returned,104.0,27,Female,City74,Credit Card,Next-Day,18.45,1,0.5089243148579339,1
ORD00003206,PROD00003206,USER00003206,2024-10-24,2023-03-30,Clothing,353.86,1,Wrong item,Returned,-574.0,18,Female,City70,Debit Card,Express,7.14,1,0.5031691003473379,1
ORD00003207,PROD00003207,USER00003207,2023-01-29,2023-12-13,Electronics,73.43,5,Wrong item,Returned,318.0,44,Male,City32,Credit Card,Standard,32.04,1,0.5292063245937613,1
ORD00003209,PROD00003209,USER00003209,2024-08-08,,Clothing,194.41,4,,Not Returned,,66,Male,City8,Credit Card,Next-Day,28.54,0,0.5239103795083371,1
ORD00003213,PROD00003213,USER00003213,2024-09-19,,Books,418.47,4,,Not Returned,,53,Female,City24,Credit Card,Next-Day,37.55,0,0.5316317947957065,1
ORD00003214,PROD00003214,USER00003214,2023-06-12,2024-03-12,Clothing,241.72,4,Wrong item,Returned,274.0,38,Male,City75,PayPal,Express,33.57,1,0.5321634344163371,1
ORD00003216,PROD00003216,USER00003216,2023-03-07,2023-04-28,Books,43.32,2,Wrong item,Returned,52.0,54,Female,City39,PayPal,Next-Day,44.25,1,0.5361563686758273,1
ORD00003217,PROD00003217,USER00003217,2023-05-15,2023-09-14,Clothing,369.21,2,Wrong item,Returned,122.0,56,Female,City22,Credit Card,Express,36.73,1,0.5194775417965096,1
ORD00003218,PROD00003218,USER00003218,2024-05-03,,Books,217.45,5,,Not Returned,,35,Male,City23,Gift Card,Express,16.14,0,0.5149092364882876,1
ORD00003219,PROD00003219,USER00003219,2024-01-09,2023-06-05,Books,242.48,1,Changed mind,Returned,-218.0,34,Female,City15,Debit Card,Standard,31.69,1,0.5212224529271775,1
ORD00003220,PROD00003220,USER00003220,2023-11-07,2023-09-19,Toys,61.78,3,Changed mind,Returned,-49.0,49,Male,City98,Debit Card,Express,20.11,1,0.5038345753574478,1
ORD00003222,PROD00003222,USER00003222,2023-02-19,2024-08-18,Electronics,92.78,3,Wrong item,Returned,546.0,48,Female,City93,Gift Card,Next-Day,28.75,1,0.5217126012956125,1
ORD00003223,PROD00003223,USER00003223,2024-01-25,,Clothing,406.67,2,,Not Returned,,25,Female,City1,Gift Card,Express,46.67,0,0.5370402293561893,1
ORD00003225,PROD00003225,USER00003225,2024-04-15,2023-06-05,Books,14.18,4,Changed mind,Returned,-315.0,23,Male,City88,PayPal,Standard,36.34,1,0.55819079641242,1
ORD00003229,PROD00003229,USER00003229,2023-12-09,,Electronics,390.62,5,,Not Returned,,39,Female,City38,Gift Card,Standard,39.91,0,0.5215405499209499,1
ORD00003230,PROD00003230,USER00003230,2023-09-23,2023-08-17,Home,225.83,1,Wrong item,Returned,-37.0,37,Female,City73,Debit Card,Next-Day,45.33,1,0.5334346139720975,1
ORD00003231,PROD00003231,USER00003231,2024-06-06,,Clothing,284.99,2,,Not Returned,,70,Male,City80,Gift Card,Express,43.25,0,0.5245658783528551,1
ORD00003232,PROD00003232,USER00003232,2024-03-31,,Electronics,111.79,5,,Not Returned,,21,Male,City99,Credit Card,Express,19.68,0,0.5459119200564752,1
ORD00003234,PROD00003234,USER00003234,2024-10-26,,Electronics,234.94,3,,Not Returned,,45,Female,City97,Gift Card,Next-Day,47.09,0,0.5446075643044208,1
ORD00003235,PROD00003235,USER00003235,2024-08-01,,Books,448.35,3,,Not Returned,,38,Female,City29,Credit Card,Express,21.53,0,0.517879370816054,1
ORD00003236,PROD00003236,USER00003236,2024-06-20,2024-10-25,Books,377.08,5,Not as described,Returned,127.0,56,Female,City91,Gift Card,Standard,21.78,1,0.5128867209344613,1
ORD00003239,PROD00003239,USER00003239,2024-07-14,,Home,368.05,3,,Not Returned,,25,Male,City35,PayPal,Next-Day,48.62,0,0.525507412031806,1
ORD00003243,PROD00003243,USER00003243,2024-07-24,2023-10-14,Electronics,80.59,4,Defective,Returned,-284.0,26,Female,City5,Gift Card,Next-Day,22.89,1,0.5209330087763273,1
ORD00003244,PROD00003244,USER00003244,2023-03-15,2024-11-26,Home,290.5,2,Changed mind,Returned,622.0,38,Male,City96,Credit Card,Next-Day,47.08,1,0.5454781178147445,1
ORD00003246,PROD00003246,USER00003246,2023-06-03,2023-05-11,Books,55.66,5,Wrong item,Returned,-23.0,44,Male,City14,Credit Card,Standard,40.45,1,0.5528751406532149,1
ORD00003247,PROD00003247,USER00003247,2024-08-16,2024-11-24,Clothing,179.46,5,Changed mind,Returned,100.0,25,Male,City61,Debit Card,Standard,32.48,1,0.5456169918699363,1
ORD00003248,PROD00003248,USER00003248,2023-02-10,2024-05-24,Clothing,266.87,5,Not as described,Returned,469.0,22,Female,City97,Debit Card,Next-Day,22.88,1,0.5426585690156417,1
ORD00003250,PROD00003250,USER00003250,2024-02-01,2023-05-01,Electronics,226.48,3,Defective,Returned,-276.0,22,Male,City19,Gift Card,Express,32.3,1,0.5228227561942804,1
ORD00003252,PROD00003252,USER00003252,2023-09-12,,Electronics,435.26,5,,Not Returned,,24,Female,City67,Debit Card,Next-Day,45.37,0,0.5521746047711208,1
ORD00003253,PROD00003253,USER00003253,2024-02-18,2023-07-27,Toys,417.58,4,Not as described,Returned,-206.0,29,Male,City60,Debit Card,Express,24.17,1,0.502081642009511,1
ORD00003254,PROD00003254,USER00003254,2023-08-13,2024-02-06,Books,138.87,5,Changed mind,Returned,177.0,58,Male,City60,Gift Card,Express,36.85,1,0.5419588446659422,1
ORD00003255,PROD00003255,USER00003255,2023-08-01,2024-08-20,Electronics,11.57,5,Changed mind,Returned,385.0,61,Male,City98,Credit Card,Express,40.99,1,0.5556082274480835,1
ORD00003257,PROD00003257,USER00003257,2023-12-10,,Electronics,333.3,4,,Not Returned,,30,Female,City80,PayPal,Standard,26.9,0,0.5115917730802061,1
ORD00003259,PROD00003259,USER00003259,2023-03-31,,Home,47.07,4,,Not Returned,,24,Female,City31,Credit Card,Standard,36.12,0,0.5384395338028654,1
ORD00003260,PROD00003260,USER00003260,2024-06-01,,Electronics,44.73,3,,Not Returned,,30,Male,City30,PayPal,Next-Day,41.07,0,0.5316453082789889,1
ORD00003265,PROD00003265,USER00003265,2024-12-18,2024-12-28,Books,237.54,4,Defective,Returned,10.0,47,Male,City25,Debit Card,Next-Day,31.91,1,0.5283701945614432,1
ORD00003268,PROD00003268,USER00003268,2024-03-29,2024-05-06,Clothing,405.0,3,Not as described,Returned,38.0,43,Female,City27,Credit Card,Standard,25.68,1,0.507633531403081,1
ORD00003270,PROD00003270,USER00003270,2024-05-25,,Toys,217.98,4,,Not Returned,,29,Female,City57,Debit Card,Express,19.4,0,0.5038773443343703,1
ORD00003271,PROD00003271,USER00003271,2024-09-08,2024-04-26,Books,129.75,1,Changed mind,Returned,-135.0,62,Male,City94,Gift Card,Express,35.36,1,0.5319661116294192,1
ORD00003272,PROD00003272,USER00003272,2023-07-15,,Home,161.7,3,,Not Returned,,20,Female,City8,Credit Card,Express,2.85,0,0.5029918243348933,1
ORD00003273,PROD00003273,USER00003273,2023-09-27,2024-09-08,Home,185.82,1,Changed mind,Returned,347.0,21,Male,City93,Debit Card,Standard,40.56,1,0.5380693546097614,1
ORD00003274,PROD00003274,USER00003274,2024-10-29,2023-12-19,Books,144.87,2,Changed mind,Returned,-315.0,55,Male,City98,Credit Card,Next-Day,43.48,1,0.5588862110706555,1
ORD00003277,PROD00003277,USER00003277,2023-06-05,,Clothing,80.22,4,,Not Returned,,26,Male,City34,Debit Card,Standard,40.88,0,0.5516195756867948,1
ORD00003281,PROD00003281,USER00003281,2024-10-02,2024-10-28,Clothing,291.24,3,Changed mind,Returned,26.0,31,Female,City29,PayPal,Next-Day,39.45,1,0.5266896615291929,1
ORD00003283,PROD00003283,USER00003283,2024-08-08,,Books,355.78,5,,Not Returned,,59,Female,City4,Debit Card,Express,49.38,0,0.5520854458341871,1
ORD00003284,PROD00003284,USER00003284,2024-05-14,2023-12-20,Home,225.65,4,Defective,Returned,-146.0,24,Male,City86,Credit Card,Standard,15.65,1,0.5129226049067577,1
ORD00003285,PROD00003285,USER00003285,2024-01-26,2023-06-25,Books,289.71,3,Changed mind,Returned,-215.0,30,Female,City9,Credit Card,Next-Day,8.26,1,0.5207051083988341,1
ORD00003287,PROD00003287,USER00003287,2024-01-23,,Clothing,352.07,4,,Not Returned,,61,Male,City80,Gift Card,Next-Day,41.93,0,0.5286548027099939,1
ORD00003289,PROD00003289,USER00003289,2023-09-19,2024-07-05,Books,107.52,4,Changed mind,Returned,290.0,24,Male,City84,Gift Card,Next-Day,3.81,1,0.5155502269285274,1
ORD00003290,PROD00003290,USER00003290,2024-10-12,2023-12-05,Clothing,32.35,3,Wrong item,Returned,-312.0,24,Male,City32,PayPal,Express,25.63,1,0.525226347815346,1
ORD00003291,PROD00003291,USER00003291,2023-10-14,,Clothing,56.76,3,,Not Returned,,45,Female,City16,Credit Card,Express,40.46,0,0.5464662997165769,1
ORD00003292,PROD00003292,USER00003292,2023-06-08,,Books,380.98,3,,Not Returned,,47,Male,City67,Credit Card,Express,35.05,0,0.5419130303772338,1
ORD00003293,PROD00003293,USER00003293,2024-05-02,2024-09-24,Home,111.14,5,Changed mind,Returned,145.0,21,Male,City55,Debit Card,Standard,21.96,1,0.5194128053105964,1
ORD00003294,PROD00003294,USER00003294,2024-12-30,,Clothing,331.91,2,,Not Returned,,41,Female,City32,PayPal,Express,32.12,0,0.5092748315837796,1
ORD00003295,PROD00003295,USER00003295,2024-01-02,,Toys,417.05,4,,Not Returned,,51,Male,City54,Gift Card,Next-Day,41.38,0,0.502697775165138,1
ORD00003298,PROD00003298,USER00003298,2023-06-22,,Books,33.09,4,,Not Returned,,34,Female,City58,PayPal,Express,28.75,0,0.5411846707246378,1
ORD00003301,PROD00003301,USER00003301,2024-12-10,2024-06-13,Electronics,225.37,2,Not as described,Returned,-180.0,33,Male,City44,PayPal,Standard,40.55,1,0.5177861919983453,1
ORD00003302,PROD00003302,USER00003302,2024-06-21,2024-10-21,Books,184.18,2,Not as described,Returned,122.0,62,Male,City42,Credit Card,Next-Day,26.47,1,0.5163205902786808,1
ORD00003303,PROD00003303,USER00003303,2023-08-15,2023-07-24,Electronics,20.81,4,Not as described,Returned,-22.0,44,Male,City98,Gift Card,Standard,31.66,1,0.5311352895004414,1
ORD00003309,PROD00003309,USER00003309,2023-08-21,,Books,272.21,3,,Not Returned,,42,Male,City87,PayPal,Next-Day,39.93,0,0.5408970170864967,1
ORD00003311,PROD00003311,USER00003311,2023-08-22,,Electronics,19.37,2,,Not Returned,,42,Male,City80,Gift Card,Standard,31.54,0,0.5216869714468345,1
ORD00003312,PROD00003312,USER00003312,2023-01-20,2023-01-01,Books,353.5,3,Not as described,Returned,-19.0,44,Female,City77,Debit Card,Next-Day,9.52,1,0.5027751531066385,1
ORD00003314,PROD00003314,USER00003314,2024-04-23,2023-09-05,Clothing,110.94,1,Changed mind,Returned,-231.0,68,Male,City3,Credit Card,Standard,29.1,1,0.5021849085752199,1
ORD00003315,PROD00003315,USER00003315,2024-03-01,2023-03-18,Toys,232.88,1,Defective,Returned,-349.0,39,Male,City27,Debit Card,Standard,39.63,1,0.5011893396650156,1
ORD00003316,PROD00003316,USER00003316,2023-04-04,,Electronics,391.08,1,,Not Returned,,44,Male,City96,Credit Card,Express,30.32,0,0.5213648396400624,1
ORD00003318,PROD00003318,USER00003318,2024-11-16,2023-11-02,Electronics,182.12,2,Changed mind,Returned,-380.0,27,Female,City14,Debit Card,Standard,35.88,1,0.522071019758674,1
ORD00003321,PROD00003321,USER00003321,2023-06-05,2024-10-28,Books,472.15,1,Defective,Returned,511.0,28,Male,City47,Credit Card,Standard,30.69,1,0.5255193535437062,1
ORD00003322,PROD00003322,USER00003322,2024-08-24,,Home,429.26,5,,Not Returned,,48,Female,City59,Gift Card,Express,48.11,0,0.5301674473492095,1
ORD00003324,PROD00003324,USER00003324,2024-04-04,,Books,73.41,4,,Not Returned,,23,Female,City20,Credit Card,Standard,42.14,0,0.566516193394641,1
ORD00003326,PROD00003326,USER00003326,2024-12-23,,Electronics,271.69,4,,Not Returned,,37,Female,City19,Gift Card,Express,45.14,0,0.5344771898653918,1
ORD00003327,PROD00003327,USER00003327,2024-09-23,,Books,27.12,2,,Not Returned,,63,Male,City6,Credit Card,Next-Day,21.32,0,0.5187822587048911,1
ORD00003329,PROD00003329,USER00003329,2024-11-22,2024-12-31,Electronics,167.61,1,Not as described,Returned,39.0,69,Male,City72,PayPal,Standard,46.42,1,0.5093787748356883,1
ORD00003330,PROD00003330,USER00003330,2023-05-16,,Clothing,256.23,2,,Not Returned,,43,Female,City31,PayPal,Next-Day,45.1,0,0.5260973613999278,1
ORD00003332,PROD00003332,USER00003332,2024-06-12,,Home,125.35,3,,Not Returned,,57,Female,City73,PayPal,Next-Day,44.75,0,0.5200670646799613,1
ORD00003334,PROD00003334,USER00003334,2024-11-05,,Toys,103.12,2,,Not Returned,,48,Male,City84,PayPal,Next-Day,39.55,0,0.5095466745447615,1
ORD00003335,PROD00003335,USER00003335,2023-04-15,2024-11-16,Books,422.89,2,Changed mind,Returned,581.0,53,Female,City9,Credit Card,Next-Day,11.9,1,0.5028047677418126,1
ORD00003336,PROD00003336,USER00003336,2023-03-13,2023-05-08,Electronics,302.22,2,Wrong item,Returned,56.0,35,Male,City28,Debit Card,Next-Day,39.34,1,0.5225025963152011,1
ORD00003337,PROD00003337,USER00003337,2024-10-04,,Clothing,454.87,5,,Not Returned,,21,Male,City84,PayPal,Standard,29.06,0,0.525782171164985,1
ORD00003339,PROD00003339,USER00003339,2023-09-23,,Books,98.57,4,,Not Returned,,63,Female,City62,Credit Card,Next-Day,27.28,0,0.5327194113256213,1
ORD00003340,PROD00003340,USER00003340,2024-02-17,,Books,303.35,2,,Not Returned,,27,Female,City4,Gift Card,Express,47.63,0,0.5558735123508135,1
ORD00003341,PROD00003341,USER00003341,2024-09-08,,Electronics,282.33,3,,Not Returned,,25,Male,City24,Credit Card,Standard,43.29,0,0.539726008830382,1
ORD00003345,PROD00003345,USER00003345,2023-04-09,,Clothing,234.71,2,,Not Returned,,21,Male,City12,Debit Card,Express,31.07,0,0.5296640189509927,1
ORD00003346,PROD00003346,USER00003346,2023-06-30,2024-09-11,Books,317.08,1,Not as described,Returned,439.0,47,Female,City77,PayPal,Express,37.46,1,0.5280728412973099,1
ORD00003348,PROD00003348,USER00003348,2023-02-20,,Books,494.58,3,,Not Returned,,28,Male,City22,Debit Card,Next-Day,43.58,0,0.5420430447549682,1
ORD00003355,PROD00003355,USER00003355,2024-12-22,2023-11-06,Home,10.39,3,Changed mind,Returned,-412.0,67,Female,City47,PayPal,Next-Day,44.33,1,0.5121570120469512,1
ORD00003357,PROD00003357,USER00003357,2023-11-21,2023-12-28,Home,197.74,2,Defective,Returned,37.0,35,Female,City74,Credit Card,Standard,35.75,1,0.527794658645791,1
ORD00003360,PROD00003360,USER00003360,2024-08-19,2023-09-01,Electronics,107.52,5,Defective,Returned,-353.0,42,Female,City6,Debit Card,Standard,36.34,1,0.5368347149806605,1
ORD00003365,PROD00003365,USER00003365,2024-02-07,2024-02-04,Home,260.72,1,Changed mind,Returned,-3.0,54,Male,City42,Gift Card,Next-Day,44.07,1,0.5060825625946556,1
ORD00003366,PROD00003366,USER00003366,2023-10-11,,Books,132.08,1,,Not Returned,,37,Female,City78,Debit Card,Express,44.7,0,0.5633692313770794,1
ORD00003368,PROD00003368,USER00003368,2024-05-25,2023-10-21,Books,307.84,1,Defective,Returned,-217.0,22,Female,City68,Credit Card,Express,20.25,1,0.5338676435099455,1
ORD00003370,PROD00003370,USER00003370,2023-07-31,2024-12-23,Books,247.43,5,Defective,Returned,511.0,23,Female,City24,Credit Card,Express,1.82,1,0.5129955416867752,1
ORD00003371,PROD00003371,USER00003371,2024-08-08,2024-11-16,Books,320.99,5,Wrong item,Returned,100.0,62,Male,City20,Debit Card,Next-Day,28.91,1,0.5136740233197079,1
ORD00003372,PROD00003372,USER00003372,2023-10-12,,Home,210.51,4,,Not Returned,,35,Male,City36,Gift Card,Express,30.03,0,0.5118963049710153,1
ORD00003373,PROD00003373,USER00003373,2023-04-10,2024-12-06,Books,117.56,1,Defective,Returned,606.0,53,Male,City11,Debit Card,Express,38.1,1,0.5288806351753393,1
ORD00003374,PROD00003374,USER00003374,2023-01-15,,Toys,250.7,4,,Not Returned,,35,Female,City5,PayPal,Next-Day,46.89,0,0.5219298541840663,1
ORD00003375,PROD00003375,USER00003375,2023-04-21,2023-01-15,Electronics,36.05,2,Changed mind,Returned,-96.0,43,Male,City21,Gift Card,Express,34.91,1,0.5188177895221038,1
ORD00003376,PROD00003376,USER00003376,2023-05-24,,Toys,493.35,4,,Not Returned,,47,Female,City7,PayPal,Express,40.22,0,0.5028146916275341,1
ORD00003377,PROD00003377,USER00003377,2024-10-06,,Toys,457.93,1,,Not Returned,,29,Male,City81,Gift Card,Standard,36.71,0,0.500514374828709,1
ORD00003381,PROD00003381,USER00003381,2024-12-06,,Toys,169.05,2,,Not Returned,,41,Male,City7,Credit Card,Next-Day,28.59,0,0.5088255913235153,1
ORD00003385,PROD00003385,USER00003385,2024-06-21,2023-12-10,Clothing,368.97,1,Changed mind,Returned,-194.0,43,Male,City73,Debit Card,Express,29.84,1,0.5191082299601447,1
ORD00003387,PROD00003387,USER00003387,2024-05-31,2023-02-10,Clothing,91.95,2,Defective,Returned,-476.0,42,Female,City11,PayPal,Standard,33.41,1,0.5088817430599367,1
ORD00003388,PROD00003388,USER00003388,2024-11-26,2023-08-25,Books,33.52,3,Defective,Returned,-459.0,55,Female,City85,PayPal,Next-Day,16.75,1,0.5104273045479297,1
ORD00003389,PROD00003389,USER00003389,2024-07-14,,Books,281.49,5,,Not Returned,,66,Female,City4,Credit Card,Standard,38.26,0,0.5337024386988694,1
ORD00003392,PROD00003392,USER00003392,2023-12-02,2023-09-02,Toys,205.52,5,Wrong item,Returned,-91.0,60,Male,City9,Credit Card,Standard,42.88,1,0.5271037847762966,1
ORD00003393,PROD00003393,USER00003393,2023-10-28,2023-09-03,Clothing,221.52,3,Wrong item,Returned,-55.0,27,Female,City30,Debit Card,Express,47.38,1,0.558197261017795,1
ORD00003396,PROD00003396,USER00003396,2023-04-11,2024-04-24,Books,297.98,1,Defective,Returned,379.0,32,Male,City80,PayPal,Next-Day,19.71,1,0.5089873073508306,1
ORD00003397,PROD00003397,USER00003397,2023-06-27,2024-06-13,Books,248.33,2,Changed mind,Returned,352.0,32,Female,City11,Credit Card,Next-Day,39.49,1,0.5448410868100853,1
ORD00003399,PROD00003399,USER00003399,2023-03-07,,Clothing,421.56,5,,Not Returned,,28,Female,City75,Gift Card,Express,42.73,0,0.5538000748437162,1
ORD00003403,PROD00003403,USER00003403,2024-12-26,2023-09-22,Clothing,78.18,5,Defective,Returned,-461.0,30,Female,City71,Gift Card,Next-Day,0.22,1,0.5019486471282228,1
ORD00003404,PROD00003404,USER00003404,2023-06-19,2024-09-24,Clothing,18.4,5,Defective,Returned,463.0,23,Male,City26,Gift Card,Express,47.77,1,0.5685574338992236,1
ORD00003405,PROD00003405,USER00003405,2024-06-08,2023-02-06,Toys,191.79,2,Wrong item,Returned,-488.0,23,Male,City10,Gift Card,Standard,43.94,1,0.5128554217589385,1
ORD00003406,PROD00003406,USER00003406,2023-09-20,2023-06-17,Clothing,66.54,2,Defective,Returned,-95.0,21,Male,City59,Gift Card,Express,4.62,1,0.5037339446445961,1
ORD00003409,PROD00003409,USER00003409,2023-10-04,,Books,301.56,3,,Not Returned,,59,Male,City11,Credit Card,Express,43.74,0,0.5377892251110595,1
ORD00003410,PROD00003410,USER00003410,2024-01-05,,Books,299.32,3,,Not Returned,,69,Male,City72,PayPal,Express,48.68,0,0.5358375423055421,1
ORD00003411,PROD00003411,USER00003411,2023-01-12,,Clothing,466.93,1,,Not Returned,,65,Male,City63,Gift Card,Next-Day,44.41,0,0.511014335068313,1
ORD00003412,PROD00003412,USER00003412,2023-06-24,,Clothing,200.3,3,,Not Returned,,25,Female,City84,PayPal,Express,14.5,0,0.5144544285905397,1
ORD00003413,PROD00003413,USER00003413,2023-03-01,,Toys,179.96,1,,Not Returned,,40,Female,City67,Debit Card,Express,30.07,0,0.5061525500001932,1
ORD00003414,PROD00003414,USER00003414,2024-04-23,,Home,357.92,3,,Not Returned,,26,Male,City11,Gift Card,Express,29.96,0,0.5023102735216983,1
ORD00003415,PROD00003415,USER00003415,2023-06-02,2024-07-02,Clothing,475.6,4,Defective,Returned,396.0,59,Female,City45,Debit Card,Express,35.27,1,0.5173555645321173,1
ORD00003416,PROD00003416,USER00003416,2023-07-11,2024-12-24,Electronics,393.87,4,Changed mind,Returned,532.0,27,Female,City30,Credit Card,Next-Day,29.8,1,0.5239339116108009,1
